"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Oct-2021","EQ","133.80","140.00","133.10","132.65","139.50","138.80","138.39","148.10","65.10","1,996,943","276,363,035.85","24,620"
"08-Oct-2021","EQ","133.80","134.75","132.10","132.95","132.40","132.65","133.41","148.10","65.10","342,532","45,698,883.60","6,919"
"07-Oct-2021","EQ","130.80","134.90","130.80","129.65","133.85","132.95","133.36","148.10","65.10","389,928","52,000,357.95","6,091"
"06-Oct-2021","EQ","135.35","136.50","128.25","134.50","130.35","129.65","131.67","148.10","65.10","549,850","72,397,875.15","9,403"
"05-Oct-2021","EQ","134.35","137.70","133.50","133.85","134.20","134.50","135.57","148.10","65.10","860,080","116,597,765.45","11,245"
"04-Oct-2021","EQ","133.80","136.00","130.55","132.95","134.00","133.85","133.50","148.10","65.10","734,702","98,079,362.35","11,289"
"01-Oct-2021","EQ","127.00","134.05","125.35","127.05","132.60","132.95","130.76","148.10","65.10","931,666","121,824,817.85","11,885"
"30-Sep-2021","EQ","130.40","130.40","126.70","129.40","127.75","127.05","128.12","148.10","65.10","311,242","39,875,949.90","5,457"
"29-Sep-2021","EQ","121.00","131.00","120.50","120.75","130.25","129.40","126.56","148.10","65.10","1,137,617","143,973,968.55","15,028"
"28-Sep-2021","EQ","125.90","127.95","118.70","124.70","121.30","120.75","122.02","148.10","65.10","1,456,449","177,709,612.70","16,713"
"27-Sep-2021","EQ","128.25","130.80","120.15","127.50","125.90","124.70","126.16","148.10","65.10","879,838","110,997,819.90","9,241"
"24-Sep-2021","EQ","129.90","130.50","127.00","128.85","128.00","127.50","128.40","148.10","65.10","315,202","40,472,569.05","4,478"
"23-Sep-2021","EQ","129.00","131.10","128.05","127.90","129.30","128.85","129.65","148.10","65.10","346,217","44,888,503.45","5,601"
"22-Sep-2021","EQ","133.80","134.40","127.00","132.25","128.25","127.90","129.95","148.10","65.10","619,205","80,468,356.15","7,527"
"21-Sep-2021","EQ","128.70","133.50","125.25","129.60","131.75","132.25","130.16","148.10","65.10","737,811","96,033,405.60","10,195"
"20-Sep-2021","EQ","134.50","136.00","127.45","136.05","128.00","129.60","133.07","148.10","65.10","432,733","57,584,509.15","7,499"
"17-Sep-2021","EQ","134.85","136.65","133.00","133.50","135.80","136.05","135.29","148.10","65.10","954,169","129,093,384.25","14,524"
"16-Sep-2021","EQ","130.10","138.00","130.10","128.25","134.10","133.50","134.93","148.10","65.10","2,433,443","328,332,627.95","32,347"
"15-Sep-2021","EQ","127.75","129.90","127.05","126.90","128.50","128.25","128.26","148.10","65.10","677,192","86,855,185.80","10,275"
"14-Sep-2021","EQ","128.95","128.95","126.40","126.60","126.65","126.90","127.37","148.10","65.10","374,679","47,723,112.10","6,369"
"13-Sep-2021","EQ","124.95","128.80","124.60","124.10","127.00","126.60","126.43","148.10","65.10","629,069","79,531,799.40","9,504"
"09-Sep-2021","EQ","126.50","126.95","122.50","124.85","123.50","124.10","124.92","148.10","65.10","276,581","34,551,623.40","4,308"
"08-Sep-2021","EQ","125.15","126.10","124.50","125.15","125.00","124.85","124.89","148.10","65.10","111,217","13,889,373.25","2,119"
"07-Sep-2021","EQ","128.50","129.40","124.00","127.80","124.80","125.15","126.57","148.10","65.10","211,523","26,771,559.35","4,956"
"06-Sep-2021","EQ","130.95","131.00","127.20","130.15","128.50","127.80","128.82","148.10","65.10","218,074","28,091,659.15","4,275"
"03-Sep-2021","EQ","130.95","134.35","128.95","130.65","130.20","130.15","131.14","148.10","65.10","850,512","111,535,913.60","13,615"
"02-Sep-2021","EQ","126.50","132.95","126.50","123.60","130.25","130.65","129.14","148.10","65.10","2,902,835","374,872,397.35","30,942"
"01-Sep-2021","EQ","121.85","124.95","120.00","119.75","124.85","123.60","122.42","148.10","65.10","557,906","68,301,541.65","7,957"
"31-Aug-2021","EQ","123.90","123.90","118.60","122.00","120.00","119.75","119.59","148.10","65.10","660,581","78,999,898.35","8,298"
"30-Aug-2021","EQ","120.10","123.30","120.10","119.05","122.00","122.00","121.71","148.10","65.10","342,561","41,692,127.50","6,307"
"27-Aug-2021","EQ","121.40","121.40","117.70","119.65","119.65","119.05","119.14","148.10","65.10","211,935","25,249,856.40","4,648"
"26-Aug-2021","EQ","122.60","122.85","117.60","122.40","119.90","119.65","119.76","148.10","65.10","316,044","37,849,976.55","6,528"
"25-Aug-2021","EQ","125.50","125.50","121.85","124.05","122.60","122.40","123.53","148.10","65.10","182,239","22,512,089.70","4,962"
"24-Aug-2021","EQ","117.50","126.55","117.25","117.45","123.75","124.05","123.80","148.10","65.10","959,750","118,816,955.25","15,096"
"23-Aug-2021","EQ","127.10","127.50","114.35","126.15","117.50","117.45","119.37","148.10","65.10","573,506","68,457,231.60","9,546"
"20-Aug-2021","EQ","130.00","130.35","125.10","130.35","125.50","126.15","127.27","148.10","65.10","226,782","28,861,440.85","4,571"
"18-Aug-2021","EQ","127.00","133.90","127.00","127.75","130.00","130.35","131.08","148.10","65.10","736,842","96,584,472.65","12,885"
"17-Aug-2021","EQ","128.75","129.75","125.35","129.25","127.00","127.75","128.09","148.10","65.10","219,260","28,083,918.40","2,863"
"16-Aug-2021","EQ","132.75","132.90","128.00","132.15","129.20","129.25","130.79","148.10","65.10","211,632","27,678,816.10","4,089"
"13-Aug-2021","EQ","132.25","138.00","131.00","131.55","131.35","132.15","133.35","148.10","65.10","491,736","65,572,714.80","8,975"
"12-Aug-2021","EQ","131.05","138.40","130.55","131.70","132.90","131.55","134.02","148.10","65.10","879,682","117,891,084.65","18,450"
"11-Aug-2021","EQ","128.80","132.90","125.50","127.05","131.20","131.70","129.55","148.10","65.10","591,565","76,638,349.85","10,214"
"10-Aug-2021","EQ","132.10","135.00","125.05","132.55","128.45","127.05","128.93","148.10","65.10","406,552","52,417,519.80","7,894"
"09-Aug-2021","EQ","134.20","135.60","131.40","133.25","133.35","132.55","132.93","148.10","65.10","216,643","28,798,147.70","3,744"
"06-Aug-2021","EQ","132.10","134.50","132.10","132.70","133.50","133.25","133.25","148.10","65.10","206,486","27,515,229.45","3,742"
"05-Aug-2021","EQ","135.35","135.35","130.65","134.55","132.60","132.70","132.26","148.10","65.10","278,203","36,795,807.85","4,053"
"04-Aug-2021","EQ","138.85","139.65","134.20","138.05","134.90","134.55","136.65","148.10","65.10","417,301","57,023,593.85","5,911"
